index,windspeed_m/s
781,1.250643985880682
782,1.1933320876121563
783,1.249468467802635
784,1.2598377428886147
785,1.2632154490869671
786,1.6413435816621638
787,1.646775290157594
788,1.102340807192552
789,1.1331030086927143
790,1.0732285148514817
791,1.7546890639460484
792,1.9930728331129173
793,1.852185472273118
794,1.8232059614419667
795,1.8192093464758392
796,1.5957391482799494
797,1.6751252876243623
798,1.744322594928867
799,2.012778214122272
800,2.072749347497684
801,2.1439150769839195
802,1.5173447951669605
803,1.6644586580655885
804,1.5186474185118017
805,1.3397156343964305
806,1.5553253663153728
807,1.3900396873914869
808,2.438087884096978
809,2.130289463213249
810,1.6972408436887818
811,1.7809014428760856
812,1.7650889912954157
813,1.6470446040782294
814,1.888529473553975
815,1.940875631815719
816,1.761985822890372
817,1.9499135584416898
818,1.87554575742035
819,2.1694903080470147
820,2.1698565394281477
821,2.407492263896243
822,2.3744344250733267
823,2.2586052642718735
824,2.3665646160434743
825,2.20660588456198
826,1.858271141469287
827,2.059499081269102
828,2.210874124497153
829,2.646301815258529
830,2.7179629304711903
831,2.717122113446991
832,2.8348551736220045
833,2.619218157718078
834,2.290566521707202
835,1.9476266371367343
836,2.1527085950554588
837,1.8645093587453185
838,2.0990918820029223
839,1.517975453927551
840,1.9001823491541374
841,2.0682313525231066
842,1.921985638932741
843,1.9834741282415815
844,2.215729050673033
845,1.9213874516802534
846,2.00563498125935
847,2.2572504686055845
848,2.6020896603420773
849,2.579156423266975
850,3.2015058792367985
851,3.046957214145514
852,3.311528120758685
853,3.81393291320089
854,3.823634270193481
855,3.567235193827356
856,2.8770251669549
857,3.4784756007561537
858,3.9188912511031995
859,3.470454852841984
860,4.999581232027305
861,5.2257600586604225
862,5.194216561713678
863,4.908192916542765
864,4.504454765571183
865,4.360693162331876
866,4.903627716776967
867,4.667990768054824
868,4.195138274426595
869,3.7222406263649503
870,3.6014448992832064
871,4.381956596197618
872,5.632035504650875
873,6.508169631619161
874,6.342729800930765
875,6.494314423787894
876,6.816389560713193
877,6.941191713742961
878,6.638918027546012
879,6.161864813075485
880,6.194680135707676
881,5.821509030360605
882,5.70647318276768
883,5.854208309731501
884,5.770114427488764
885,6.166291489948019
886,6.242450263927946
887,5.929432281778519
888,5.6268288487632585
889,5.536113300605662
890,5.709810735639055
891,5.304037109944507
892,5.2205940325144065
893,5.192193764064175
894,5.341539859388302
895,5.057972575365919
896,4.719017217350858
897,4.414213443766362
898,4.681546408884224
899,5.005568835196161
900,4.661170045535282
901,4.792065545659835
902,4.5665503492817825
903,4.631345134351278
904,4.360704503646372
905,4.3448400190066145
906,4.068249229936009
907,3.95230283099501
908,4.02863178709815
909,4.3005716150052775
910,4.322871008210182
911,4.07773141018294
912,4.641266187432582
913,4.744655091851537
914,4.3594711477810115
915,4.34073105817751
916,4.262290499632963
917,4.609668632071248
918,4.24524675692252
919,4.164251580214236
920,4.505074007037289
921,4.312387214356508
922,4.029723026717448
923,3.829955802687535
924,3.7874630878106634
925,3.8919704405712423
926,3.845822473419983
927,4.082829719199742
928,4.126758383439121
929,4.179600116176214
930,4.045280233353965
931,3.9601507612475664
932,3.7338565299804864
933,3.6844123034468867
934,3.6200288236274094
935,3.556214510710777
936,3.4864435261742717
937,3.2289806082722112
938,2.9510844000189866
939,2.7936774231976176
940,3.319163332053382
941,3.1468843644059015
942,2.5225923072690697
943,3.377996426742915
944,3.818763559682102
945,2.9319378144769868
946,3.2450482833837064
947,3.313716040539989
948,3.5133350216998966
949,3.230075275304473
950,2.656678962936906
951,3.288583034384761
952,3.6292496154001888
953,5.06979484738606
954,5.448888358333217
955,4.915354507025878
956,4.3916066190282645
957,4.129579648505603
958,4.614601228940855
959,5.22807579429918
960,5.276416348695018
961,5.800481257464701
962,5.328215599768986
963,5.350959065137827
964,5.616192799682133
965,5.112187596130931
966,4.897101960025122
967,4.874456165872258
968,4.7679521713394655
969,4.992203831629575
970,4.868617056411495
971,4.210960190693663
972,4.363990523835553
973,4.760250491879671
974,4.579461515077476
975,4.58902243024217
976,4.848232388596881
977,4.960669001865757
978,4.766831646421306
979,4.6499755644322605
980,4.32690559966574
981,4.103496623561136
982,3.5422579291215817
983,3.050890696439347
984,2.5745280628865674
985,2.8281803124411895
986,2.6117677977677927
987,3.0302447595289
988,3.044234686140346
989,3.1393478723783534
990,2.959064625914055
991,2.814217864378965
992,2.328124237571226
993,1.6742180130093052
994,1.8342572332615283
995,1.8435392371042854
996,1.8100192857637734
997,1.6318126282272662
998,1.341408168347054
999,1.1801640609992512
1000,2.4204681597277267
1001,2.495710939939
1002,2.514717663621928
1003,2.864551074054739
1004,2.982859705231274
1005,2.8228587426202507
1006,3.1914566307529104
1007,4.037260474696363
1008,4.535684171388496
1009,4.885770097567682
1010,4.517012616562126
1011,4.430456295237885
1012,4.092042938225414
1013,3.85860203921936
1014,3.849320326255078
1015,3.960595049349078
1016,4.341524430387461
1017,3.9049568106781627
1018,3.9513613292511756
1019,4.03890929026608
1020,3.7967317099283893
1021,3.9277116594808024
1022,4.018030427889274
1023,3.982676835665833
1024,3.8596068009726014
1025,3.703376641205868
1026,4.017780336780638
1027,3.835221516773915
1028,3.6598454041450768
1029,3.655756690200156
1030,3.656956952601878
1031,3.6171384076273685
1032,3.7869958832037773
1033,3.8383717248244356
1034,3.9284398728920866
1035,3.6816804004396726
1036,3.431275062200773
1037,3.452097861600622
1038,3.255189763877661
1039,3.369213539581935
1040,3.372145910755057
1041,3.165280023611471
1042,3.1442003855343024
1043,3.1446146274314395
1044,3.287159547665713
1045,3.1474401213492107
1046,3.418475441877635
1047,3.5581595616224657
1048,3.440836489657117
1049,3.236442560584207
1050,2.9285340415508196
1051,2.866588834699234
1052,2.9123954683625533
1053,3.0957577441385373
1054,3.205038682368701
1055,3.384089069588988
1056,3.341231102002306
1057,3.0245815368288467
1058,3.1212002145632254
1059,3.2292621359065747
1060,3.2957437515758583
1061,2.9522608908277035
1062,3.156536028116969
1063,3.3380775778438267
1064,3.326094358630788
1065,3.235118605693829
1066,2.9795789839692897
1067,3.030625562019197
1068,3.1073235321768653
1069,3.1030750324253216
1070,3.157519976842917
1071,3.142971975065269
1072,3.1188816606017067
1073,2.9153089400656422
1074,3.1391933177511375
1075,2.849446088938806
1076,2.7284545470306076
1077,2.708878301690728
1078,2.803635651361166
1079,3.037087018427464
1080,3.346556262208669
1081,2.979078153802111
1082,2.7933333432927263
1083,2.7723994689358267
1084,2.367257045241642
1085,2.3747737908936477
1086,2.5454898044873073
1087,2.453507036998206
1088,2.3085992289743746
1089,2.3226415839322
1090,1.850163185940008
1091,2.228278895331039
1092,1.998822466615216
1093,1.8128144394196706
1094,2.147037339978752
1095,1.6987111545831513
1096,1.4887122478770765
1097,1.6285608652061923
1098,2.0110885688829994
1099,2.3696097686922535
1100,2.2182016309949186
1101,1.4667861620255644
1102,1.453665925922222
1103,0.8469988469893717
1104,1.1483756942330237
1105,1.3700267282553749
1106,1.5480707007109729
1107,1.4342854229413229
1108,1.6024767020862647
1109,1.2508891869920458
1110,0.40081038050004925
1111,0.3313340634100166
1112,0.7428475268130986
1113,0.5567438379259793
1114,0.253660819759877
1115,0.30857105882247393
1116,0.8136155102951588
1117,0.8394802380975934
1118,0.5076624284142515
1119,0.43263079980470454
1120,0.896478411788241
1121,0.5730951614961193
1122,0.523243829555489
1123,0.6818008732323313
1124,0.8595089699673704
1125,0.6362080153972013
1126,0.545464118697108
1127,0.781747803582014
1128,0.5585293764232921
1129,0.481140711275003
1130,0.43212911460244485
1131,0.6754324812573729
1132,0.8338471475944514
1133,1.143012605147061
1134,1.2313229196046083
1135,0.9752186867473335
1136,0.483301534407183
1137,0.26651984314682337
1138,0.4316511757060216
1139,0.5562187925203919
1140,0.5415695929093793
1141,0.3131040223122531
1142,0.4823735935033612
1143,0.7178203337743305
1144,0.7170285921089867
1145,0.5876694171538064
1146,0.37936086012770676
1147,0.5041089783719861
1148,0.208363515946188
1149,0.6372468214441929
1150,0.6689886514012144
1151,0.49075039689491656
1152,0.6609946331055473
1153,0.6410234880920963
1154,1.281584946597243
1155,1.1607326399845967
1156,1.0974124781312753
1157,1.405473419849488
1158,1.5997466894338337
1159,1.4048270404197227
1160,1.2995480672927309
1161,1.3655138128602902
1162,1.3214603852491547
1163,1.6701580845001773
1164,1.1113964398599454
1165,1.1833070809312884
1166,0.8733716791835129
1167,1.0842483074355354
1168,0.6765109719667418
1169,0.9108156191619339
1170,0.9564391282282556
1171,1.0341190291529696
1172,1.128887806283488
1173,0.978140739372005
1174,0.9278939734080109
1175,0.9252631175743858
1176,0.20385945036342337
1177,0.7351395548486799
1178,0.5704471703475918
1179,0.3903942461279494
1180,0.7384287622616991
1181,1.0369078530061457
1182,0.8942625801101082
1183,1.0961378063849894
1184,1.1407100549593132
1185,1.3023363475526295
1186,1.2124151967323313
1187,1.3742026287498696
1188,2.1307403078672476
1189,2.126063688084633
1190,1.9536743147210152
1191,2.2661106327405482
1192,2.2885138231593007
1193,2.113365754870501
1194,0.6921120346005394
1195,0.676254721261153
1196,0.9127574630504641
1197,1.3086234240215093
1198,1.701723388378493
1199,1.4778575113810803
1200,2.5025959233613464
1201,2.4728022737672606
1202,1.969708609970506
1203,1.798319159383635
1204,1.9338999873099414
1205,1.7376042175530086
1206,1.9999748026286115
1207,2.8544339797727662
1208,2.623341434042168
1209,2.1313606747906997
1210,2.003780379764974
1211,2.212653695218063
1212,2.3425645742499617
1213,1.8731015861476286
1214,1.3084418449934867
1215,1.580369660065025
1216,1.3386825966239262
1217,2.416042582208212
1218,1.5853556144729966
1219,1.5366870306835179
1220,1.357812254897902
1221,0.5936497340317678
1222,0.27801923516852306
1223,0.43022277122737573
1224,0.8519875926908587
1225,0.6776433639538649
1226,0.6008544678471947
1227,0.6533338611928874
1228,0.54984642897604
1229,0.8606137542612934
1230,0.3288885397163203
1231,0.25885667935690587
1232,0.29330963477714506
1233,0.30754286110625767
1234,0.26747104676683087
1235,0.5442831167882533
1236,0.29102275565688623
1237,1.0862154773578954
1238,1.0019951075815645
1239,0.8238704229846164
1240,0.7126086466163031
1241,0.7191523742922579
1242,0.9299774210483258
1243,1.032566567381906
1244,0.8946550866877553
1245,1.2472746079949073
1246,0.5202462451306626
1247,0.582024167556821
1248,0.7067333357606276
1249,0.5280323059644612
1250,0.5763772131161862
1251,0.9413328042155688
1252,1.5137818108915866
1253,1.9135046656494363
1254,1.5679150181858952
1255,1.4928031179309786
1256,1.0295407368280596
1257,1.236960478535831
1258,1.1466822326427841
1259,2.1669177301729694
1260,2.2890845190450997
1261,2.245989791169583
1262,2.5120071885191386
1263,2.2736953643285442
1264,2.2068435154529618
1265,2.2122733732446584
1266,2.2051149312183194
1267,2.4662507762109382
1268,2.5629953654966386
1269,2.4701195462247707
1270,3.0678029040677646
1271,3.769602009941316
1272,3.447008600390581
1273,3.3908996885239326
1274,3.655063092039539
1275,4.09745798585885
1276,4.255010675127372
1277,5.493500017578344
1278,4.727257624799375
1279,4.720158872642535
1280,4.5527785309438045
1281,4.564258619981151
1282,4.539144765884063
1283,3.9889394822630027
1284,3.871305071377504
1285,3.7864915446656116
1286,3.474818300884381
1287,3.3266457744512787
1288,3.331233998463572
1289,3.257985935196233
1290,3.202752145846785
1291,3.168553288493538
1292,2.9016542373595855
1293,3.2022166176102442
1294,3.3562623090420236
1295,3.47295224609476
1296,3.3920433971505752
1297,3.239556498917897
1298,3.3435012192108697
1299,3.1659208648984656
1300,3.2351624583238
