index,roll,pitch,tilt_angle_degrees
48,1.8697872520396994,4.274858920709853,1.8105865455334254
49,1.4745641659033377,4.177768474659735,1.7887553131893839
50,1.7383217089112548,4.082219528192567,1.789336286871233
51,1.5035849766374663,4.391748632999589,1.8083401084056732
52,1.6869312599404875,4.235855551686534,1.8005792728544066
53,1.9601379091377338,4.516415079118872,1.8357532241888492
54,1.9003420436334628,5.363584611983062,1.9186083342701608
55,2.2566101907238596,5.578360950792064,1.9575051603759022
56,2.869931700110135,6.444371391543556,2.0948499022349694
57,3.025586424335278,5.363212224438382,1.9747495107171744
58,2.4742139021027016,4.065720559112055,1.8195358770711039
59,2.391009444948791,4.30992934339382,1.8362572326563509
60,2.324019347197187,4.540290550503693,1.8538099922094915
61,1.856437647067852,4.555319020072016,1.8353234971884262
62,2.2116866274042626,4.756588727549084,1.8691052824643748
63,2.708698367631425,4.2267273170074215,1.8455048091154254
64,2.1659843721381407,5.391731655832242,1.9326402204714412
65,1.8378764934547553,6.221140059626336,2.017145498086805
66,2.2007488781992746,6.024129288606392,2.0074884245102567
67,2.2974940045232817,5.9294399860026905,2.000406040793351
68,2.2754485530868735,6.108241571423014,2.0212202823190353
69,2.418768078713806,5.632933582270985,1.971397613140013
70,2.4295812811276765,5.663431905829578,1.9754263187925005
71,1.8717886842556801,6.38571013934609,2.0394573623642884
72,1.7782948940588208,6.127997344849795,2.003296624128808
73,2.646681386746876,5.269258802051498,1.942826824935878
74,2.45704968287484,5.273817290207391,1.9335023486050318
75,1.9680781260907403,5.844478231947057,1.9760330323465922
76,2.323753599538836,5.597505550561618,1.9627936534368047
77,2.367892489514618,5.682578422438453,1.974635250057588
78,2.627327490088218,4.934803300669361,1.9071042139027128
79,2.042787078747498,4.454989050404474,1.833503564907744
80,1.6492870691880415,5.366507545333964,1.9098875038739038
81,2.8884761364602713,5.796677502729685,2.015615024853858
82,-0.02141922425784896,5.906021621573183,1.9441616737212684
83,0.7952315201874527,6.570029734843502,2.034675424784396
84,1.404839615738426,6.943246190786912,2.09931533977597
85,1.6571510610901847,7.367938866850473,2.168576259179545
86,1.826532260076874,7.0097402567938625,2.1224337157748323
87,1.9851454678854226,6.374923454123788,2.0424777000732917
88,1.8754350133105537,6.226201929080757,2.01919432572889
89,1.98252820794401,6.39140939727975,2.0445063526158833
90,1.8994655660531508,6.496552106444535,2.054985404766356
91,1.92713154018784,6.634792316124035,2.0744464692158573
92,1.926799765849738,6.5372521481350505,2.061416836284991
93,2.0077795104244784,6.912477641206461,2.1157320678234584
94,1.9238006063575577,6.295186580661676,2.029812017360541
95,1.793994979218677,5.456973300715655,1.9248991396932809
96,1.7120017102830953,5.775652751526195,1.9583677863114985
97,1.0720880118469334,5.700665443699328,1.93157004430536
98,1.9002852775013637,5.058801957505742,1.8862911665892312
99,1.7449570973303732,4.734259644585072,1.8481768150796114
100,2.0634672584194274,4.774512708560445,1.8644051970093045
101,2.529205236278511,4.997975217802992,1.908349128399621
102,1.902410560064444,5.957924907725379,1.9870548826262535
103,1.1677821283235963,5.52503521117005,1.9136917672699951
104,1.7247108822628512,5.995014754301752,1.985033751718987
105,2.497156363883485,6.969230504755702,2.14590012888128
106,1.5642764292759306,7.127770785204041,2.1303623244051693
107,2.449723700806179,6.614933028755746,2.0948512371098644
108,1.8376512111637844,6.931339963723126,2.111783834531977
109,2.388931845572284,8.151018189581446,2.3208452809152362
110,2.7626317452616296,7.809188512572063,2.28518301210822
111,2.7410243727709007,6.184827419890184,2.054361010462941
112,2.062495162128658,6.440052649224477,2.054098804793142
113,1.7476051619160387,6.5524519318642795,2.056787366975257
114,2.2547258347735086,6.134158555471572,2.023489061539138
115,2.362776914300036,6.472371280782944,2.07173917655588
116,2.632538157154164,6.166689568834361,2.0462030956295365
117,2.7933019189493966,6.725492237770728,2.127928186135705
118,2.3546591564272124,5.768926849333443,1.984040694382955
119,1.7745068949130252,6.380066128480197,2.035143872456672
120,2.633197271362444,7.294021008615323,2.1997172031769594
121,2.17712584520285,5.756087687041969,1.974393985096512
122,1.894090827613095,5.314998146285747,1.9130913893985877
123,2.524353018484774,6.097050939667549,2.0319102593819167
124,2.220850874359739,6.409889788900449,2.0570189854631025
125,1.8682909880958618,6.506672751468746,2.0551334243052963
126,2.137891408141863,6.324757527601466,2.042380145440731
127,2.146464638285075,6.238735589548004,2.0317945525171552
128,2.3216702471542416,6.343645070791936,2.0530819584011653
129,2.3909816336809175,6.648218328689387,2.0964527335944467
130,2.3685376344904348,6.537381462070667,2.080579498883921
131,2.36987726274907,6.646620036737506,2.095224593593457
132,2.256472319586072,6.316541860928892,2.0465903515546415
133,1.9326966459282446,6.023821881246283,1.9962444312838699
134,2.036367663361011,6.002235551598986,1.9977721492874707
135,1.8469463139334414,5.986649294140866,1.9884337286336233
136,1.629156983537135,6.506647531771803,2.046686408979383
137,2.300319519474548,5.954435747478245,2.0035513537501117
138,1.9744845515739653,5.926974950145051,1.9861482354318696
139,2.1191191719890266,5.097100161530754,1.8991786371641695
140,1.225899656341318,5.583151663061177,1.9216688417015035
141,1.0874806487873279,6.3667556038934885,2.0135553345554627
142,1.208385451177224,6.236088337501595,1.999648125513815
143,1.0878087555968408,6.308199460995143,2.006030362674764
144,1.3057009366817807,5.970936154837637,1.9692563767711135
145,1.3180537611063803,6.123814055350534,1.988362512946324
146,0.9888867456110565,6.444714602596243,2.0216207448490877
147,1.3525678411901068,6.54918320796749,2.0439896771728314
148,2.068923138181242,6.451294416667272,2.0558355420040186
149,1.8196456856881387,5.806244078519424,1.965816906570197
150,1.5091490486676216,5.633939569367908,1.9353152128424966
151,1.5500981555590936,5.055184594220042,1.87364762893732
152,2.0469303424868954,5.306851625239022,1.9183217159361021
153,1.6050602334687014,5.077208840536378,1.8776809032753192
154,1.278182751548194,4.753935980835407,1.835730018604366
155,0.7798313456114813,4.519880243108022,1.803162088981935
156,-0.8781125931093042,5.049033037741503,1.8564368696457052
157,-1.6972608159044442,5.3354780314423005,1.9081383806471166
158,-0.4881967044178892,5.004081072504693,1.8464179379590178
159,-0.789371135971478,5.317285687350686,1.883253852478802
160,-1.0100580547800089,4.691173718787962,1.8234465153764603
161,0.3104947946249677,4.52845842442569,1.7987440452025254
162,0.14901462293709408,5.38022265790482,1.8840082120604364
163,1.54468962120152,6.8116119796962815,2.085137738267676
164,1.0049316439750902,6.115250014471832,1.9799388748256348
165,0.29870573258907884,6.10059588864026,1.9688032502775314
166,0.05000520355418667,6.035829493333294,1.9599383845204557
167,0.5677737349069522,5.434003904060529,1.8929755488587006
168,1.1862906691046509,4.925341901719404,1.8503335710598492
169,0.8057294059626281,5.181989352187692,1.8690542775648566
170,0.1771426494800075,5.643881558908954,1.9136833994514575
171,-0.187518733802702,5.991371324754861,1.9548349536455305
172,-0.0891904361729006,6.428793475659502,2.0097390868375413
173,-0.027668925426010352,6.6936728510208985,2.0449302842954182
174,-0.1522186278174537,6.515537484462817,2.0212877640231994
175,-0.14178512230711718,5.9421273546733016,1.9487093704266698
176,0.1332747391582324,7.087640269585186,2.1001229258433654
177,-0.3507596474198317,6.995862821066844,2.0880922355129456
178,-0.18001847990017544,6.934653461815432,2.078539970734667
179,-0.3923659203336634,7.279608324904655,2.12941491825093
180,-0.20910141486365233,8.179571080756599,2.268854990828075
181,0.2703558283009349,7.996302039852778,2.239242115526281
182,0.9576408716728696,7.614336583821367,2.1875002256870175
183,0.8434951659081432,7.489009684396664,2.1663032555213846
184,0.6633702821864362,7.647697204812162,2.1878531327337782
185,1.0445868955760607,7.064321639752062,2.107595496850891
186,1.3230379211392518,6.780074583656632,2.074385399330069
187,1.5810552683531154,6.737484796882894,2.076110508814182
188,2.073813738807549,6.36214010911255,2.0444619742434043
189,1.7219236987299646,6.2485608718532974,2.0164420511978705
190,1.4533354762877868,6.0755811891578935,1.986181177919505
191,1.4147397086546036,5.742865417034087,1.9451145990558132
192,1.57776718184714,5.363668855876911,1.907236115333589
193,1.4172784306311867,5.610717976206774,1.929935238664001
194,1.5977344237674773,5.381599647680549,1.9098393437067216
195,1.1288784199659008,5.247156201721383,1.8823233141114173
196,1.0039921115356674,5.184335428627725,1.8729461995327767
197,1.5219914044845217,5.279130322017084,1.896327548881743
198,1.3403129991175369,4.835159681130163,1.8453212398359824
199,1.7337753360257437,4.3573289610795465,1.8128555332869638
200,1.8060838139321835,4.040521068685985,1.7883277722663564
201,1.5676249280707788,3.6619412111254497,1.7503623622086621
202,1.681010047041574,4.066831493804035,1.7860603535861088
203,1.3625255383157235,4.410512820415106,1.8059086564555002
204,1.983073785178185,3.8975535828174888,1.783583019848436
205,1.7450868350287712,3.4738088147804183,1.7426497237160277
206,2.0517399987146443,4.146439155134356,1.8068248077057802
207,2.886240551342924,3.7162601689108326,1.8143118673813348
208,1.7177253399117618,4.875077318699843,1.8610010964815444
209,2.222755155344567,5.540791463134701,1.9517251264952051
210,1.1980292859946204,5.7750959064335365,1.9431510828067076
211,1.4132160317240907,4.004072471078392,1.7724470778931902
212,2.05636034885464,5.237765539239706,1.911306124025046
213,1.2810349286654217,5.205088873581338,1.8815702012005033
214,1.9471597013472326,5.040880212643016,1.88628041215307
215,2.244969837642659,4.322547157703199,1.8304783318354936
216,1.8091732252131973,4.032373836677169,1.7877705645961157
217,2.8199938793261823,3.8384321616021864,1.8198671523255001
218,2.1182840887459897,4.4126973416082675,1.832878224657506
219,1.525939161659829,4.654846701201432,1.8332942807098647
220,1.9126684675287382,4.165246276595847,1.8028043949973949
221,1.922934296984662,4.255269195923451,1.8109349428077195
222,1.0311885789371829,4.295939131429868,1.7876553358356517
223,1.9007151694858597,4.634956475753719,1.8444724589300137
224,1.5857863191424477,4.839847211487557,1.8530851687367118
225,1.142109618239273,4.143981540019817,1.7770226142045686
226,1.2544894113897727,3.869538533434741,1.7573156687158757
227,1.0266280658531222,4.0281801181838475,1.7648091897790437
228,0.8254202880139864,4.0994488192589555,1.7669246241398895
229,0.34304423381309246,3.1533965346599984,1.6910481674577085
230,1.4101872960190922,2.8904153960645966,1.6939121001940833
231,1.4253475431462312,2.6819526890200915,1.682469968686675
232,0.921832404351109,1.9127788219538642,1.6342000074699996
233,0.8317860739043182,1.9480791875983234,1.6339790635742872
234,1.1204742234003566,1.9061435105116133,1.638094584695466
235,0.31797720633409476,1.855650092529917,1.6243269939618585
236,0.8434280012635574,2.4013665964786965,1.6543688358488424
237,0.5679226475704446,3.6000646440908612,1.72398587700782
238,2.3472637767435915,4.2718049557752655,1.8308148969177438
239,1.5478335781673034,4.015830541735552,1.7774721489079184
240,2.670051660381648,3.854179817795406,1.812719119731483
241,2.6745421894851584,5.270966468258696,1.9445126192027402
242,1.7779354765118474,5.579146134654111,1.9380246820488338
243,2.6037171051553587,5.43997728917576,1.959110971617605
244,2.3652459300790722,5.3354123784642296,1.935654547175119
245,2.390457713684934,4.94458448329865,1.8960211187492177
246,2.475694121875676,5.014594916455964,1.907323092453197
247,2.207690863074312,5.446972069658661,1.9405744875233069
248,2.105057511353465,5.12452776959155,1.9014276629510931
249,2.203387470787759,5.12799785547369,1.9060892270363183
250,2.4138638670510657,5.117113197372089,1.9148168234015799
251,2.096980498909451,4.758604004011143,1.8642780257867884
252,2.005313613040245,4.795458578304808,1.8640415780952821
253,2.149802455436407,4.827847494945585,1.8733152315427901
254,1.9939199991492276,4.725044821742061,1.8567519755975042
255,1.8561028971094933,4.593043790835111,1.838827460003941
256,1.532992756753307,4.673601925962115,1.8352967910589797
257,1.743158923452959,4.811906363113562,1.8556633595784717
258,1.6807340322066564,4.375586957684659,1.8126376692339505
259,1.5495455547409709,4.091877428856606,1.7838180881085037
260,1.4572070138038535,4.024727791317647,1.7754267440472375
261,1.6878626092341742,4.108062120416692,1.7897343571119109
262,1.882111683850508,4.684707596113152,1.8484802322808633
263,1.2708534300711203,4.084724491736525,1.7752114778913324
264,1.1017886968312507,3.7231101839618224,1.7422904544819602
265,1.7336212439808842,3.9569484831500854,1.7788945611326739
266,1.3703199990992694,4.112728962214819,1.7802316046054472
267,1.7013838432223318,4.578090507696889,1.8318313457914144
268,1.9592294119788156,4.3210543189895025,1.818121166971963
269,1.6419337106731406,4.378021784477483,1.8115426449314924
270,1.3584560817118079,3.918829659174915,1.7640054268732968
271,1.1433940397915696,3.750239672585628,1.745314547568043
272,1.0396916854929643,3.3127001016512008,1.7114233951827345
273,1.3530226805210561,3.43395124197325,1.727439785134166
274,1.184472132745951,3.3068606994609335,1.7143169358151766
275,1.2296207172451177,2.8521594503922163,1.686793009389561
276,0.9470603301636941,2.0095407216661054,1.6385701339802523
277,1.2066957217352914,2.5070455176885487,1.6672979962054626
278,0.798993276965403,2.9430559452276746,1.683251729636254
279,0.63354986011154,3.3074739413987766,1.704128377879215
280,1.104276160097255,3.4539656265992904,1.7226085107473352
281,1.346419079311314,4.05355323556276,1.7746378225090922
282,1.7466865254307258,4.06617716953109,1.7882996754224934
283,1.0498118572709008,3.820971631212399,1.748690982384474
284,1.196454058674914,3.5699965123940998,1.733101858601188
285,0.9353594864174704,3.3837982220890135,1.7141863420844174
286,1.1229896585190882,3.5094554791808497,1.7269829940934756
287,0.9039425650750995,3.0990104681024144,1.6947175135909447
288,1.538276274609149,3.599936915344259,1.7448338254454967
289,2.2497082405216657,4.405279201216359,1.8380518744545782
290,1.4149918641186545,4.044160946291461,1.77579140484373
291,1.3731404508568157,4.152540720635445,1.7836684399832308
292,1.2785240344588926,3.877329378971521,1.7585527831591463
293,0.9724094558244673,3.687111911631446,1.7368270290953944
294,0.3890973916079954,3.534339365426623,1.7174454846167322
295,0.4103410088890381,3.4229470072395043,1.709695498135872
296,0.5243702774760083,3.687570531492112,1.7300179691805653
297,0.8276562411064802,3.948751689981933,1.7545773557796167
298,0.5397730704387751,3.0625166239756667,1.6870442154606309
299,0.7876613302523071,4.519248635954733,1.8032287987128797
300,1.1744179352270783,2.9580845628686276,1.6917317713730284
301,0.6078955392462333,2.3942671304838363,1.6505221099457827
302,0.5353619725818372,3.660356490573847,1.728093214007231
303,0.6422572686135908,4.409025236407885,1.7910713136744931
304,1.8508037106961264,3.751164492500873,1.7669876973695722
305,1.3206957062936624,3.7490448059450325,1.7496796970162762
306,1.5815111839528129,3.8335106834924852,1.763939032744915
307,1.5334894513538988,3.7659450351843033,1.7571713132696232
308,1.4034689739711574,4.35421526949913,1.8020289817849857
309,1.2743023482485085,4.302929530642278,1.793977604888255
310,1.2624915162999277,3.9796718222583496,1.766347433230095
311,0.8206110505862365,3.708895631540977,1.7356958517738548
312,0.9872153243133089,3.76033632909992,1.7426944787084153
313,0.9732193135131514,3.684398342674869,1.736638730389629
314,0.7523953510574214,3.328668015365093,1.7072490516739123
315,0.8697255120518378,2.9823332759651016,1.68683924693498
316,0.5560150209297204,2.894335630199653,1.6769757662145963
317,1.0746748180714358,2.9664914270943825,1.6899484061621592
318,1.2699400118848705,2.921402299026647,1.6919122722251245
319,1.0582871878467655,2.7474717909144473,1.6767879447306768
320,0.712869492544469,2.8134671028639113,1.6742874349315997
321,1.180981407478383,2.7295979882914283,1.6785956418868153
322,1.3248553063315234,3.222591071034131,1.71228989572748
323,1.2303723797382051,2.773127183130369,1.6822639648662658
324,0.9361974122367782,2.381035407073489,1.6550627711880281
325,0.46426307325964455,2.653000559724973,1.6623163544978468
326,0.40367216336303985,2.455882603991405,1.6514679961682646
327,0.26063306654988505,2.317159776299238,1.6437149384696
328,0.6471946084576545,2.374865388552719,1.6500794334603626
329,0.6769889800882616,2.2066991168139127,1.6425933300561013
330,0.6924536456898427,2.1639885281590234,1.6408982849476388
331,0.27714616841817763,2.3238313799290102,1.6441229427113484
332,0.08102564673452675,2.088809044188567,1.6327812266841164
333,1.0438862510670734,2.2005182255048465,1.6487772595648664
334,0.11316892453583147,2.2983945643807586,1.6422636374638842
335,0.49329605879214444,2.5451069665333637,1.6568592198869254
336,0.3947508588195367,3.281214784770364,1.699850485169904
337,0.2926382545745614,3.05531130439463,1.684490522483543
338,0.3917868737346864,3.237748827158542,1.6969286125364533
339,0.9555302568077563,3.093708717524628,1.6953619549182122
340,1.6311630142740066,3.138733461119357,1.7160849600765005
341,0.4440887100388397,2.742322776326842,1.6670619201063204
342,-0.36125924476715415,2.5983449669150733,1.65850821676473
343,0.032631652870619615,3.4936939639210753,1.712990031171472
344,0.41053887684884877,3.7078581587687935,1.7304651720127424
345,0.8698118455189641,3.863693198211804,1.748519935733725
346,0.7137970917696268,2.966157190541282,1.6833308462258998
347,0.6501431296325072,3.7422450066487842,1.7356765806913614
348,1.7539511855609196,4.203612234797663,1.8001523678531157
349,0.32843188693237024,4.25517325538025,1.7743627578812209
350,-0.8088679820423709,3.931149697718914,1.752847191240889
351,-0.4604050793024053,4.876117336732991,1.833263886257953
352,0.24892660377859063,4.118085844174524,1.762174872441932
353,-0.07254130347714316,4.74975769673144,1.8187599432745003
354,-2.8904177731939296,4.052448973712787,1.841162868662792
355,-1.32997766863198,2.7441916081063082,1.6832381050617045
356,0.1673927778187552,3.6201702824551285,1.722463249236597
357,-0.13260451435650872,4.088492344969835,1.7592422735524593
358,1.2483888296586443,5.141590914219673,1.8740426489280537
359,0.6178965543917772,5.899574450546952,1.94725082213985
360,0.025535219001242743,5.383482762503973,1.8841466865231666
361,-0.8363621531422974,4.663606798179421,1.8175539089366168
362,2.139767771029196,4.589079982466642,1.8499836043328628
363,1.6041633689338077,5.871890980015456,1.9661338196053038
364,2.444557807351039,5.996813967853537,2.015610224703167
365,1.4526049323063568,6.812661428244698,2.08249950457882
366,1.306073040310157,4.199114008785477,1.7858068813160628
367,-1.0518796657134155,4.105156852772579,1.7717359548653349
368,2.743821793547949,3.953233278408486,1.8246661181003674
369,2.2080507276758694,4.285623057924602,1.8255664046341593
370,1.258216096035797,3.230298818235107,1.7110402205531017
371,3.0227063891438695,4.98443288513739,1.9347742441712654
372,3.7304319714354945,7.433111585099402,2.290433180691778
373,2.8067788574313797,6.872199545773862,2.1488551529599533
374,4.581389607742728,2.3089186034216964,1.8569162095780882
375,6.583479369046609,6.798261778501673,2.4941766826979688
376,6.76307516933506,7.422825625167332,2.606595545768812
377,5.730103458183085,6.58448489929371,2.3604797701220974
378,5.043067916205612,4.346301086559077,2.0395351908153714
379,4.244429089271255,2.0563461681948914,1.8154001886730242
380,5.902446926465369,5.9973121436135255,2.30645721530432
381,7.495880855927751,8.48571636828056,2.8776858589897927
382,4.5166796732310805,6.720292330834702,2.2539293396755227
383,4.961906513661359,4.695694912887067,2.0632697369712503
384,5.214975709558733,6.803117336903775,2.333360740115765
385,5.412979219713184,7.376554682726378,2.4359410252381934
386,4.194328932009177,5.653648581146803,2.092493162237588
387,4.164874047823118,4.231458991820611,1.9476008883047484
388,3.4015119527886246,6.511800326397954,2.1372886436952285
389,3.7009899525665113,6.5007401882738645,2.1572575947303534
390,3.5287234406016506,5.505803545495664,2.023845720106152
391,4.143520034992546,3.9841899485845076,1.9251798485674243
392,3.193728882219881,5.946465409145088,2.0522075576349437
393,2.374978251434955,6.112416077295048,2.026416015760006
394,3.0411332974243837,5.399297077802623,1.9796460423254842
395,3.015628735122979,5.24729139376284,1.961654861726032
396,3.5939595452731825,4.429298119255432,1.9200395510854094
397,2.9997408720332586,5.17536213740659,1.953074213196956
398,3.2357738030738554,4.773201583453376,1.9273625881861562
399,2.7980161470418943,4.489987035664577,1.87386541812387
400,4.001719770091873,5.62083068668706,2.072808742317548
401,3.3556677734605143,5.499319756691999,2.0110697875865213
402,4.446180298344811,5.154037880406549,2.0598674654418403
403,3.7002064111365938,6.063514235615597,2.1016849983870998
404,3.8095680456679415,5.082291197766693,1.9992539689952764
405,3.7497708594789803,4.985514664923138,1.9847966901227494
406,3.5077134708939983,5.4848744444261905,2.0200192345892702
407,3.672224744380567,4.193124793860473,1.9051238701287616
408,3.153916472834436,2.799211003843731,1.769877631697895
409,2.232426081859958,5.776512137224118,1.979254142140178
410,2.7829620930493286,6.498236606396607,2.0969469542586268
411,1.497535153575371,5.707115694632092,1.9433972737408851
412,1.9778911607384753,5.380571876909919,1.9235144507879625
413,3.149629922922864,6.998897297871574,2.1871519946460865
414,2.0966549292534844,6.293625856417497,2.036633906511156
415,1.2434267669041195,5.985118615845775,1.9693718940522729
416,2.936215736688518,5.599595530592926,1.9956493465155916
417,2.418466373675342,5.090013502574697,1.9122299689711042
418,1.8178007612157028,5.596821390209618,1.941485262407383
419,2.3506001770607,4.565476044259137,1.857408540640165
420,1.627465435810979,3.2193916316559616,1.7212031032640454
421,1.563146098071425,3.1256041347341985,1.7130252176945362
422,2.9307024215769184,3.811649375981505,1.824261856546599
423,4.797029315767403,5.737779753319629,2.156837785693355
424,3.5658651956925,5.449269068653831,2.020235084173436
425,2.6901348079920786,3.8852015198421244,1.8162621570197928
426,2.618456590167838,4.299084713282348,1.8468970384537187
427,2.986952619883584,4.126343559085249,1.8530883190384912
428,2.6399592255461672,3.978776605616772,1.8210379554907803
429,1.4737761244094496,3.9318075521037343,1.7683753302896434
430,2.328819168698963,5.054289262556804,1.9042255449042926
431,3.2501222160887635,5.1685752743401565,1.968220385304221
432,2.9372528891236933,5.449614192790968,1.9788965278704893
433,2.894184078258874,5.329875033757159,1.963250745436099
434,2.4647119309333076,5.168929787842631,1.9227520893305297
435,2.4130690308064264,5.293077477878449,1.933398771158835
436,2.3768848336476376,5.395667548428353,1.9427846230317414
437,2.565481365734085,5.601032177674825,1.975164105705062
438,2.8447681641443965,5.772473159059272,2.010240897667714
439,2.311805463457507,6.238281002311384,2.039184427819933
440,2.470881953042343,6.823674593166496,2.124284692899181
441,0.7598109824553482,5.717721633815157,1.927751997110704
442,0.12572007758738982,5.60189457028625,1.9087213154489007
443,0.5874625732641463,6.242837721551578,1.9892259365845035
444,1.1456805173309716,5.828886163045819,1.948252527963973
445,1.4627364609855664,6.250155136384653,2.0083001945677097
446,1.1149649413468354,6.603302409848085,2.0452874677299633
447,0.9065164543727625,5.9331346793870114,1.9557430987800473
448,0.572888545953824,5.868963875967062,1.943045826011982
449,1.6276647073617803,5.585683056158858,1.9335793078436723
450,1.914078709593004,4.887705006868155,1.869502651878122
451,1.2142178590732202,4.881167689542082,1.846601343667544
452,1.577808929448217,4.478694613926671,1.8185321810215243
453,1.1174967817269594,5.242684902686697,1.88158621990776
454,1.171251153410544,4.071858174976371,1.7716612041994466
455,1.7397562559046227,5.452101436066215,1.9224151187141274
456,2.4771613362757394,4.959924359714044,1.90185113791172
457,2.312494292259301,5.304582328587836,1.9298185377091954
458,1.7621622288444516,4.959930396324506,1.871070072335229
459,0.8852779597536341,5.121506075030417,1.864073587721009
460,3.95510414266509,4.519352485066241,1.9558854926171847
461,2.9289907196681337,5.878661003496553,2.027702210864007
462,2.4626211155779507,5.177734498198685,1.9235736297644195
463,2.669141883613283,4.357221607599619,1.854746994851169
464,2.6442888392878596,4.498333120582314,1.8661254318350728
465,2.793356914580905,4.939232042051034,1.9166829232295015
466,2.3071199949059817,5.1278412965816695,1.9108209989192915
467,2.442669999071879,5.010767329436264,1.905284294706533
468,2.165929713749179,5.062310853830501,1.8976192682191027
469,1.9291940017943852,5.1294758191139165,1.894742227455609
470,2.3028086133445185,4.833212038662094,1.880763755038842
471,3.1240117707148176,5.14207924595449,1.957300974484184
472,2.4337056905543006,4.082713727072468,1.818923077230437
473,1.5809442816647383,4.656336136713335,1.835173845265544
474,1.711145924704073,4.780115144908735,1.8514331749374406
475,1.3316607349272667,4.930366435528784,1.8545584726126378
476,3.07873781963742,2.6078594935225334,1.7545409959641063
477,2.395393159723018,5.3859688256735465,1.942617468902185
478,-0.5345338309902602,6.824507628147342,2.0657366976774654
479,0.1695253748288773,2.107444868692483,1.6338093790365775
480,2.7461688400779853,2.2784041663981363,1.718322956868903
481,0.5889309045925871,3.3164249390219402,1.7041774974956923
482,2.144165367337263,1.9498518016580677,1.674023608844763
483,1.3872413626955398,3.14077175916829,1.7086956017424342
484,1.9141504532599145,1.395501813178458,1.6454923349543833
485,0.18354519247403253,2.0743289345127898,1.6324414123002526
486,-0.4010012764207043,2.7106554710668744,1.6649219478095887
487,1.8650399429722595,3.6023083148639947,1.7563529277563532
488,2.0694124113628125,4.298640457167547,1.8206698253083857
489,1.0551005531299766,3.723604529681445,1.7413006475239996
490,3.0163718797232546,2.158802798614218,1.7288105797344713
491,1.1411730300788712,4.857097992341406,1.8424637246597655
492,0.668796567145854,5.18893375215733,1.8677368840709079
493,3.3286275224533766,5.513407325539576,2.010813802045533
494,3.1643688364873364,4.709757106873051,1.916611302590951
495,3.045339572926896,2.641181707866601,1.7542381840871997
496,3.7658889449284065,3.9827662710758074,1.8947231759044598
497,4.146340243389925,4.281454593193833,1.9503566836973363
498,4.081717224804557,5.467638817347755,2.0621544939425718
499,2.369134322010046,5.658278643312003,1.9718968197310431
500,2.960334248497392,4.928010587619884,1.9253060297788949
501,3.2889164059923592,5.621855589164382,2.0203967468684425
502,3.223410412290397,4.3738742795666905,1.8894245013664772
503,3.5701504213282673,5.551778900438098,2.0319709544744597
504,2.9787486131367813,5.833906491493085,2.025360692857049
