datetime,GPS:dateTimeStamp,mavic_roll,mavic_pitch,mavic_angle
2020-03-26 18:40:16,2020-03-26 18:40:16,4.8644130874743485,4.426429640715375,2.028728542075811
2020-03-26 18:40:17,2020-03-26 18:40:17,4.607957328842288,4.389220485769766,2.0008027731327473
2020-03-26 18:40:18,2020-03-26 18:40:18,4.561326409539926,4.8182383132167095,2.036472006514373
2020-03-26 18:40:19,2020-03-26 18:40:19,4.570183777497007,4.806715191367931,2.0361678794213702
2020-03-26 18:40:20,2020-03-26 18:40:20,4.822057389802987,4.431167471100068,2.024999145583095
2020-03-26 18:40:21,2020-03-26 18:40:21,5.29608913986545,3.9104822234080303,2.0296229630004063
2020-03-26 18:40:22,2020-03-26 18:40:22,4.459343536270924,4.358044856807514,1.9843833042255028
2020-03-26 18:40:23,2020-03-26 18:40:23,4.378473088616926,4.213147982531225,1.9645450150427735
2020-03-26 18:40:24,2020-03-26 18:40:24,5.13027954362468,3.218660897674783,1.9621548135117877
2020-03-26 18:40:25,2020-03-26 18:40:25,5.041255384064229,4.202395317292119,2.0269033510947736
2020-03-26 18:40:26,2020-03-26 18:40:26,3.7253414266277907,4.576413873320514,1.9432533137582055
2020-03-26 18:40:27,2020-03-26 18:40:27,3.40714329023594,5.408065827659181,2.0045013912440623
2020-03-26 18:40:28,2020-03-26 18:40:28,3.3877462905698197,5.072586826170136,1.9675006721696207
2020-03-26 18:40:29,2020-03-26 18:40:29,3.8276592949540458,4.963580632291064,1.988562405057806
2020-03-26 18:40:30,2020-03-26 18:40:30,3.791236139229181,5.310399833410467,2.021869432144584
2020-03-26 18:40:31,2020-03-26 18:40:31,3.9741103332819763,4.481342751375598,1.9539424997848869
2020-03-26 18:40:32,2020-03-26 18:40:32,3.6858639394495105,4.696129153911448,1.9515541596859975
2020-03-26 18:40:33,2020-03-26 18:40:33,3.3967356899665186,5.158725213365035,1.977061483457618
2020-03-26 18:40:34,2020-03-26 18:40:34,3.4956042235739053,4.605224291440061,1.9291073994912864
2020-03-26 18:40:35,2020-03-26 18:40:35,3.943746770930001,4.352765284500313,1.9399751490828976
2020-03-26 18:40:36,2020-03-26 18:40:36,4.552627888272864,3.5108701465405274,1.9253002210578387
2020-03-26 18:40:37,2020-03-26 18:40:37,3.7443989883055444,4.037440879471689,1.8975399207712655
2020-03-26 18:40:38,2020-03-26 18:40:38,4.722476762549648,2.852318131224259,1.8987697894030617
2020-03-26 18:40:39,2020-03-26 18:40:39,5.038764626127468,3.5557556940532757,1.9758513519685863
2020-03-26 18:40:40,2020-03-26 18:40:40,4.753592717795075,3.6825936685307834,1.956821219213552
2020-03-26 18:40:41,2020-03-26 18:40:41,4.310299925976508,3.826963962019944,1.9270294479718757
2020-03-26 18:40:42,2020-03-26 18:40:42,4.207677101296381,3.707819476119716,1.9090343354088048
2020-03-26 18:40:43,2020-03-26 18:40:43,4.493195301143954,3.9442501528860774,1.9526236495438383
2020-03-26 18:40:44,2020-03-26 18:40:44,3.78983276263721,4.584267191107421,1.948900054757587
2020-03-26 18:40:45,2020-03-26 18:40:45,3.646364186331493,4.898306109262789,1.9683033696012728
2020-03-26 18:40:46,2020-03-26 18:40:46,3.7568976072200355,4.7732999523013,1.964330930695084
2020-03-26 18:40:47,2020-03-26 18:40:47,3.6428981111609873,4.604397621748273,1.9396989515986576
2020-03-26 18:40:48,2020-03-26 18:40:48,3.773043932072428,4.625470472391356,1.9514638103665192
2020-03-26 18:40:49,2020-03-26 18:40:49,3.55191864739824,4.532764872665543,1.9264095942109236
2020-03-26 18:40:50,2020-03-26 18:40:50,3.820918772526469,4.404245180139116,1.9348735011181475
2020-03-26 18:40:51,2020-03-26 18:40:51,3.861102241085592,4.2118058439297235,1.9211693553604476
2020-03-26 18:40:52,2020-03-26 18:40:52,3.819142730352551,4.550599354387017,1.948040565722934
2020-03-26 18:40:53,2020-03-26 18:40:53,3.963464106620719,3.7038784153029005,1.888456501355833
2020-03-26 18:40:54,2020-03-26 18:40:54,3.6125941104861243,3.8788171377821703,1.8749170587276325
2020-03-26 18:40:55,2020-03-26 18:40:55,4.044481798281695,3.0981212465402748,1.8531603886768977
2020-03-26 18:40:56,2020-03-26 18:40:56,4.089653432020557,2.6873945873754144,1.8327246458580788
2020-03-26 18:40:57,2020-03-26 18:40:57,3.828778461412731,3.3574341282550217,1.8529044706248357
2020-03-26 18:40:58,2020-03-26 18:40:58,3.2744443932926717,4.348227417870415,1.8905189930472943
2020-03-26 18:40:59,2020-03-26 18:40:59,3.8254572657402366,3.960749775019188,1.8975409915769177
2020-03-26 18:41:00,2020-03-26 18:41:00,4.507733600514142,3.22160968076351,1.9013948447629332
