datetime,GPS:dateTimeStamp,mavic_roll,mavic_pitch,mavic_angle
2020-03-26 18:21:07,2020-03-26 18:21:07,2.261175205412598,8.2343480938505,2.328646099565489
2020-03-26 18:21:08,2020-03-26 18:21:08,1.2007482364434805,10.172770431885962,2.649878501102563
2020-03-26 18:21:09,2020-03-26 18:21:09,0.8089290132804957,8.743486389701443,2.371074011519724
2020-03-26 18:21:10,2020-03-26 18:21:10,0.3969838474971152,7.918797272053134,2.227639353343335
2020-03-26 18:21:11,2020-03-26 18:21:11,0.021426942249957434,7.2743524827617625,2.1270958397410027
2020-03-26 18:21:12,2020-03-26 18:21:12,0.27147138444068,7.814322008454487,2.2102007341659657
2020-03-26 18:21:13,2020-03-26 18:21:13,0.5156372715325265,8.187315574067892,2.2723582168237755
2020-03-26 18:21:14,2020-03-26 18:21:14,0.8390354777993315,7.126933303135112,2.1126907389435132
2020-03-26 18:21:15,2020-03-26 18:21:15,1.6497455955551574,7.045047121988158,2.121265716247933
2020-03-26 18:21:16,2020-03-26 18:21:16,0.3719851487432745,6.959632262426616,2.0831247125302355
2020-03-26 18:21:17,2020-03-26 18:21:17,0.34814617344719356,7.022491432412845,2.0918550477993847
2020-03-26 18:21:18,2020-03-26 18:21:18,1.3488095860032812,7.576315325222279,2.19072799373329
2020-03-26 18:21:19,2020-03-26 18:21:19,0.5316397527467789,7.336402480280504,2.139109189796656
2020-03-26 18:21:20,2020-03-26 18:21:20,0.618758066779078,6.838316067234059,2.068628610488588
2020-03-26 18:21:21,2020-03-26 18:21:21,0.6865900649548976,6.798183814999586,2.0639752458790923
2020-03-26 18:21:22,2020-03-26 18:21:22,0.6135158800035977,6.646489727832356,2.0423393945373505
2020-03-26 18:21:23,2020-03-26 18:21:23,0.7137495169341185,6.722255706207416,2.053952676076179
2020-03-26 18:21:24,2020-03-26 18:21:24,-0.154500288644903,7.333685230776293,2.1361020586740835
2020-03-26 18:21:25,2020-03-26 18:21:25,0.04024123053081367,7.490878940814179,2.1594496632186804
2020-03-26 18:21:26,2020-03-26 18:21:26,-0.35234616099299026,6.838880896557544,2.066097235606321
2020-03-26 18:21:27,2020-03-26 18:21:27,-0.171407076559935,6.617877777194735,2.034986283001686
2020-03-26 18:21:28,2020-03-26 18:21:28,0.06996090452901184,6.926256624327606,2.077083246380255
2020-03-26 18:21:29,2020-03-26 18:21:29,0.461716880090538,7.53504001831642,2.1682857235766733
2020-03-26 18:21:30,2020-03-26 18:21:30,0.3263038555658056,6.729291716564142,2.050845374797433
2020-03-26 18:21:31,2020-03-26 18:21:31,0.2568565916330246,6.2012132950663394,1.981141789171815
2020-03-26 18:21:32,2020-03-26 18:21:32,-0.35065585173449876,6.083417583862474,1.9670181844079053
2020-03-26 18:21:33,2020-03-26 18:21:33,-0.4337580303086411,6.077430646890558,1.966938287722627
2020-03-26 18:21:34,2020-03-26 18:21:34,-0.5969370735589213,6.1023688076936455,1.9717265141371456
2020-03-26 18:21:35,2020-03-26 18:21:35,-0.5909180305771469,6.571189774241026,2.0319698360412417
2020-03-26 18:21:36,2020-03-26 18:21:36,-0.5976896068959833,6.580975010503613,2.033356577674951
2020-03-26 18:21:37,2020-03-26 18:21:37,-0.3987907416886332,6.509839939246079,2.021907385465724
2020-03-26 18:21:38,2020-03-26 18:21:38,-0.2894563985530328,6.173614508053584,1.9778529739465398
2020-03-26 18:21:39,2020-03-26 18:21:39,0.6564605636430215,6.785277028403711,2.0617899751666187
2020-03-26 18:21:40,2020-03-26 18:21:40,-0.25865021648089975,6.43633400959808,2.011319438761845
2020-03-26 18:21:41,2020-03-26 18:21:41,-0.9106421712280673,5.415923969263424,1.8961231148993534
2020-03-26 18:21:42,2020-03-26 18:21:42,-1.076052199492271,5.575613898737864,1.9173155504285262
2020-03-26 18:21:43,2020-03-26 18:21:43,-0.9184427829793586,5.6834188201148494,1.9264733881737186
2020-03-26 18:21:44,2020-03-26 18:21:44,-0.2697786375328127,4.8769062755883725,1.83192679745531
2020-03-26 18:21:45,2020-03-26 18:21:45,0.7908359441907344,5.760721812229831,1.9332587791885345
2020-03-26 18:21:46,2020-03-26 18:21:46,-0.6157666692116426,5.392773711617831,1.8890081526571123
2020-03-26 18:21:47,2020-03-26 18:21:47,-0.6652826175805181,5.6516607225082796,1.9187471854781535
2020-03-26 18:21:48,2020-03-26 18:21:48,-0.03162196976621244,6.786744095852248,2.057653822161683
2020-03-26 18:21:49,2020-03-26 18:21:49,-0.3338400652419536,6.372328355567724,2.003448303710641
2020-03-26 18:21:50,2020-03-26 18:21:50,-0.39540106845131506,5.823503225019989,1.9359002253275719
2020-03-26 18:21:51,2020-03-26 18:21:51,-1.0294794951789383,5.107777412165629,1.8654482667914891
2020-03-26 18:21:52,2020-03-26 18:21:52,-1.0098102390865817,5.6248737563856634,1.921526341125528
2020-03-26 18:21:53,2020-03-26 18:21:53,-0.5233197541310068,5.080589479722464,1.8546408043377198
2020-03-26 18:21:54,2020-03-26 18:21:54,0.44186328569763755,5.618392551125602,1.912424617648611
2020-03-26 18:21:55,2020-03-26 18:21:55,-0.24481723090356713,5.894935480219617,1.943434169543309
2020-03-26 18:21:56,2020-03-26 18:21:56,0.034095095074385434,6.154845009555808,1.9746663477379514
2020-03-26 18:21:57,2020-03-26 18:21:57,0.10384689972236932,6.365586439574627,2.0015588197997403
2020-03-26 18:21:58,2020-03-26 18:21:58,0.8107349625389036,5.9288917841638105,1.9535658735857169
2020-03-26 18:21:59,2020-03-26 18:21:59,1.15075509597628,5.45670844271003,1.905657681949961
2020-03-26 18:22:00,2020-03-26 18:22:00,1.2371776604688733,5.975136918234564,1.9680022158077435
2020-03-26 18:22:01,2020-03-26 18:22:01,-0.18392995133372966,6.340295474275547,1.9985294940257319
2020-03-26 18:22:02,2020-03-26 18:22:02,0.9371244318193942,5.509529602677568,1.907026435765161
2020-03-26 18:22:03,2020-03-26 18:22:03,0.5933697654342339,5.380534843941462,1.8873910269908833
2020-03-26 18:22:04,2020-03-26 18:22:04,0.11434061366889275,5.91340184771917,1.945176250179955
2020-03-26 18:22:05,2020-03-26 18:22:05,0.881021943875803,5.311315634636419,1.8841620803751056
2020-03-26 18:22:06,2020-03-26 18:22:06,0.7016482825582561,5.400170127399112,1.8909691137944549
2020-03-26 18:22:07,2020-03-26 18:22:07,0.7526485693371888,5.552941370017765,1.9087506710331041
2020-03-26 18:22:08,2020-03-26 18:22:08,0.4790431249127431,4.818143655608912,1.8277125295692116
2020-03-26 18:22:09,2020-03-26 18:22:09,0.34699966442388047,4.646350812984491,1.8100223696184656
2020-03-26 18:22:10,2020-03-26 18:22:10,0.831104130072744,4.076296326434244,1.7650879230865968
2020-03-26 18:22:11,2020-03-26 18:22:11,0.418485744224696,4.13592943835281,1.7648324224667817
2020-03-26 18:22:12,2020-03-26 18:22:12,2.615184838633655,4.387054433901529,1.8545035721790555
2020-03-26 18:22:13,2020-03-26 18:22:13,2.0165089230305635,4.705226614769572,1.8557695407848769
2020-03-26 18:22:14,2020-03-26 18:22:14,1.6516805200563534,4.513145137603208,1.824117801421238
2020-03-26 18:22:15,2020-03-26 18:22:15,2.5002113853052093,3.686046567220991,1.790848703230182
2020-03-26 18:22:16,2020-03-26 18:22:16,2.70201630574985,4.936152206502048,1.911279645177089
2020-03-26 18:22:17,2020-03-26 18:22:17,3.1370563030949055,4.910401417330401,1.934477255983964
2020-03-26 18:22:18,2020-03-26 18:22:18,2.4568730510737953,4.62444139318744,1.8681185274359677
2020-03-26 18:22:19,2020-03-26 18:22:19,2.2702978720894063,5.647835161968222,1.9660541593830914
2020-03-26 18:22:20,2020-03-26 18:22:20,2.1777764490149654,6.092619736300263,2.0148900300119976
2020-03-26 18:22:21,2020-03-26 18:22:21,1.039935144537166,3.993335041494869,1.7622356268289394
2020-03-26 18:22:22,2020-03-26 18:22:22,1.8989603455757686,4.035613817042342,1.7914292924216113
2020-03-26 18:22:23,2020-03-26 18:22:23,2.6826351970738846,4.095795226762634,1.8329766648751615
2020-03-26 18:22:24,2020-03-26 18:22:24,1.9447785582580128,3.9405696813922853,1.7854900609752775
2020-03-26 18:22:25,2020-03-26 18:22:25,1.230560546455861,2.2155077211148244,1.6538003994904216
2020-03-26 18:22:26,2020-03-26 18:22:26,2.075401009185359,4.468844319354267,1.836129728937891
2020-03-26 18:22:27,2020-03-26 18:22:27,2.102241431820875,4.363482295953802,1.8277879677928013
2020-03-26 18:22:28,2020-03-26 18:22:28,0.9020343341332393,5.142686527211281,1.8665920875285167
2020-03-26 18:22:29,2020-03-26 18:22:29,0.29785178393723694,5.423199733420062,1.8894101545161988
2020-03-26 18:22:30,2020-03-26 18:22:30,-0.8821062212608942,5.184102581050297,1.8705867331393762
2020-03-26 18:22:31,2020-03-26 18:22:31,1.4279603018860056,4.801664662886606,1.8444991906119554
2020-03-26 18:22:32,2020-03-26 18:22:32,2.729244079670019,3.9680942450269905,1.8250532798653865
2020-03-26 18:22:33,2020-03-26 18:22:33,-0.8454347213844501,5.461052120546,1.8999566186150076
2020-03-26 18:22:34,2020-03-26 18:22:34,-0.34525826225368245,5.878670584271361,1.9420877550445255
2020-03-26 18:22:35,2020-03-26 18:22:35,2.3024886486600313,5.6428587502129455,1.9669743791381222
2020-03-26 18:22:36,2020-03-26 18:22:36,0.4064898294875871,6.655619132139599,2.0414390029730214
2020-03-26 18:22:37,2020-03-26 18:22:37,1.7340916722690536,6.188943903543931,2.009344142126494
2020-03-26 18:22:38,2020-03-26 18:22:38,0.7847582098351716,6.527600556965739,2.028871293517085
2020-03-26 18:22:39,2020-03-26 18:22:39,-0.37828733783598445,6.09063525942257,1.9681148205566927
2020-03-26 18:22:40,2020-03-26 18:22:40,1.5433674097562802,6.479138358290329,2.0403162742898644
2020-03-26 18:22:41,2020-03-26 18:22:41,1.5310651456359805,6.741543633549509,2.0750955536010167
2020-03-26 18:22:42,2020-03-26 18:22:42,1.5634844343481404,6.228165326660632,2.0085980738913918
2020-03-26 18:22:43,2020-03-26 18:22:43,1.2285582442968657,6.197892934201392,1.9953242193264202
2020-03-26 18:22:44,2020-03-26 18:22:44,1.4734389965498182,6.317320669751614,2.0171827371896
2020-03-26 18:22:45,2020-03-26 18:22:45,1.4995038855302303,6.064648311100456,1.9862128554385237
2020-03-26 18:22:46,2020-03-26 18:22:46,1.2776215338098873,5.820160621779979,1.9504583288877768
2020-03-26 18:22:47,2020-03-26 18:22:47,0.7637346049018094,6.122267020172888,1.9764943091916791
2020-03-26 18:22:48,2020-03-26 18:22:48,1.8770431009074984,5.873504593125887,1.975943466623292
2020-03-26 18:22:49,2020-03-26 18:22:49,1.7280450584798348,5.685864327594369,1.9484702361107082
2020-03-26 18:22:50,2020-03-26 18:22:50,0.9044994135986615,5.614917348385199,1.9183439608519706
2020-03-26 18:22:51,2020-03-26 18:22:51,0.5808697455923548,5.939352554568204,1.9515880202443867
2020-03-26 18:22:52,2020-03-26 18:22:52,0.3637521928808517,5.333718005130896,1.8800530415672227
2020-03-26 18:22:53,2020-03-26 18:22:53,0.0780208891421695,5.995432806413872,1.9550353188882639
2020-03-26 18:22:54,2020-03-26 18:22:54,0.29348989642339235,5.449620825967008,1.8923082580916173
2020-03-26 18:22:55,2020-03-26 18:22:55,0.20862945579243602,5.429091122179515,1.8896023553527073
2020-03-26 18:22:56,2020-03-26 18:22:56,0.2149818747897878,5.364454518271424,1.88252699317448
2020-03-26 18:22:57,2020-03-26 18:22:57,-0.04883270790698637,5.284845874658552,1.8734492113966894
2020-03-26 18:22:58,2020-03-26 18:22:58,-1.1750739972945377,5.208762458569348,1.8793170394240093
2020-03-26 18:22:59,2020-03-26 18:22:59,-1.7232086967641866,5.548786557281178,1.9326482553318556
2020-03-26 18:23:00,2020-03-26 18:23:00,-0.9250323059185601,5.525941742302578,1.9086407708537223
2020-03-26 18:23:01,2020-03-26 18:23:01,-1.3074781370179311,5.353296887854976,1.898192088413495
2020-03-26 18:23:02,2020-03-26 18:23:02,-1.2621331203679904,4.556739306875916,1.816598433644657
2020-03-26 18:23:03,2020-03-26 18:23:03,-0.02187990687754786,4.723396940945258,1.81616463226608
2020-03-26 18:23:04,2020-03-26 18:23:04,-0.5725200789364011,4.419840152240927,1.7911828743998512
2020-03-26 18:23:05,2020-03-26 18:23:05,-0.7581041370886842,4.56471669244306,1.8069768116397285
2020-03-26 18:23:06,2020-03-26 18:23:06,-0.3987146082675503,4.391244510330989,1.7868923750025232
2020-03-26 18:23:07,2020-03-26 18:23:07,-0.9011269304921031,4.507999104720115,1.804143644233946
2020-03-26 18:23:08,2020-03-26 18:23:08,-1.4019181682939104,4.780553404459937,1.8416886024232326
2020-03-26 18:23:09,2020-03-26 18:23:09,-2.112727978437407,4.239401093834091,1.8173581803752512
2020-03-26 18:23:10,2020-03-26 18:23:10,-0.18076225318974615,4.311970379185684,1.7785638095722192
2020-03-26 18:23:11,2020-03-26 18:23:11,1.0732116516075039,5.343590389527643,1.8914751465343045
2020-03-26 18:23:12,2020-03-26 18:23:12,-0.4102492390616899,6.056710893960469,1.964182880675125
2020-03-26 18:23:13,2020-03-26 18:23:13,0.6290893124118142,4.706213472710011,1.818534164252398
2020-03-26 18:23:14,2020-03-26 18:23:14,1.3914673738096481,4.055556966573047,1.7760606577205635
2020-03-26 18:23:15,2020-03-26 18:23:15,1.7045939628705191,4.732579315684778,1.8465991192061324
2020-03-26 18:23:16,2020-03-26 18:23:16,0.864301756051942,4.971442049130287,1.8482707840677648
2020-03-26 18:23:17,2020-03-26 18:23:17,2.3045019057591527,5.163089181878051,1.9143869929995248
2020-03-26 18:23:18,2020-03-26 18:23:18,1.8604221455394823,5.337024822500314,1.9141952482692517
2020-03-26 18:23:19,2020-03-26 18:23:19,0.7949637848664599,4.746160360566925,1.824787456892949
2020-03-26 18:23:20,2020-03-26 18:23:20,1.5395544007756001,5.39994338982971,1.9099994522101866
2020-03-26 18:23:21,2020-03-26 18:23:21,0.7860367126638069,5.276584568063078,1.878810473791944
2020-03-26 18:23:22,2020-03-26 18:23:22,-0.3712617925171524,5.201590484759648,1.8659330241854946
2020-03-26 18:23:23,2020-03-26 18:23:23,-0.5935936920413389,5.597378924516076,1.9116201461916802
2020-03-26 18:23:24,2020-03-26 18:23:24,0.8521906131772161,5.309077793083084,1.8834128076184697
2020-03-26 18:23:25,2020-03-26 18:23:25,1.3226963770629727,4.175209053672882,1.7842092969145256
2020-03-26 18:23:26,2020-03-26 18:23:26,2.3698468318334296,3.843118865246252,1.7964398909681307
2020-03-26 18:23:27,2020-03-26 18:23:27,1.6514978254628119,3.4620199011578263,1.738570609254694
2020-03-26 18:23:28,2020-03-26 18:23:28,0.6623605922622227,4.953497058498416,1.8433219139768653
2020-03-26 18:23:29,2020-03-26 18:23:29,0.6782422446380256,5.234311159313018,1.8726830816150084
2020-03-26 18:23:30,2020-03-26 18:23:30,-1.1321985144417455,4.856373078382537,1.8421845312054046
2020-03-26 18:23:31,2020-03-26 18:23:31,-1.2407698180097255,4.763831212321795,1.8357314532696591
2020-03-26 18:23:32,2020-03-26 18:23:32,0.8410397003106774,6.227639091537116,1.9909652325729326
2020-03-26 18:23:33,2020-03-26 18:23:33,0.804162167225598,6.337821423691343,2.0044071810306576
2020-03-26 18:23:34,2020-03-26 18:23:34,0.23100187333233801,6.00304649004151,1.9564424689713462
2020-03-26 18:23:35,2020-03-26 18:23:35,0.26071361765482864,5.363789772074321,1.8826752306658108
2020-03-26 18:23:36,2020-03-26 18:23:36,0.10965416926189665,5.455154709961909,1.8921704009826783
2020-03-26 18:23:37,2020-03-26 18:23:37,-0.057844358641943566,5.372418927481689,1.8829624298838752
2020-03-26 18:23:38,2020-03-26 18:23:38,-0.1251647419355825,5.048844878802567,1.8487403729552199
2020-03-26 18:23:39,2020-03-26 18:23:39,-0.061259304709991524,4.83135263738931,1.826716043327039
2020-03-26 18:23:40,2020-03-26 18:23:40,-0.08298134193089783,5.030535120723383,1.8467704820440076
2020-03-26 18:23:41,2020-03-26 18:23:41,-0.4652849411904839,5.067440494311735,1.852698221908966
2020-03-26 18:23:42,2020-03-26 18:23:42,-0.5858170922586742,4.875609832722569,1.8345477341659944
2020-03-26 18:23:43,2020-03-26 18:23:43,-0.6236400133814073,5.249341497545775,1.8735658217262454
2020-03-26 18:23:44,2020-03-26 18:23:44,0.02585000144711697,5.194048681220766,1.8637410544930049
2020-03-26 18:23:45,2020-03-26 18:23:45,-0.2753181899395647,4.895152980866819,1.833775187245422
